"cost_PF_acq_soc" "cost_PF_admin_soc" "cost_PF_soc" "cost_P_acq_soc" "cost_P_soc" "cost_PF_acq_trt" "cost_PF_admin_trt" "cost_PF_trt" "cost_P_acq_trt" "cost_P_trt" "cost_D" "cost_adv"
400 564.413132941465 5142.2231456818 2000 10881.3258092344 400 687.27688021209 7086.72984433364 4000 9927.15768335523 864.247918352665 3305.095410739
400 600.121077796664 4180.74905805896 2000 9800.24221045427 400 670.863546263548 6166.37129099024 4000 9348.51578826313 1038.44763800928 3507.06393516099
400 649.380710131845 5087.99727708207 2000 10316.7404660123 400 570.577686144759 5981.42491274751 4000 7628.63323526303 1059.43941848828 4394.21758490387
400 673.459473364187 5835.59583393838 2000 10090.3606345304 400 731.646259767128 5619.8202830434 4000 11226.0955534666 948.742208676798 4068.71491328654
400 669.940140399547 3331.61730874031 2000 9571.09527418905 400 667.13748824332 5207.85219427944 4000 13961.1110146056 993.244651620656 3564.20379983006
400 603.760219314346 5312.02727433258 2000 9883.74793559374 400 674.429917519541 6590.5433266667 4000 12798.535600808 988.11803121652 3632.53680678871
400 566.726374102874 4974.00720568126 2000 9680.88516057051 400 723.868575660522 5872.80246880654 4000 9610.10797037468 1071.34544968979 3884.59226067165
400 590.305602432236 5266.16913044517 2000 9082.89205619041 400 760.148359473646 7469.00192935985 4000 15842.0189636583 1020.45881958984 3532.83432704784
400 613.975355879433 5288.60061125157 2000 9199.15167142229 400 633.763388887476 5525.84595565611 4000 9473.81985164401 1074.07151316662 3709.79161391256
400 571.319385117245 5405.67475191947 2000 10369.1833792183 400 582.480776328206 6758.99295963937 4000 10178.795302275 1032.66304445225 3899.86214218152
400 582.932583600644 4955.03198438264 2000 10596.4529967098 400 782.18131555038 6284.37772863469 4000 10428.1305994135 1084.82799415233 4608.57445483802
400 563.959771019393 5515.04001022857 2000 9165.52290218842 400 781.136754070712 5640.27123876612 4000 11348.9400106187 928.541594716733 3988.35167030221
400 542.825314028278 4917.08594590801 2000 11108.6780340587 400 770.722004905406 5117.03178952999 4000 14447.7258121229 1103.70831010832 3889.83824540258
400 541.863780842631 5800.21149085698 2000 9266.70903734191 400 845.106634392647 5232.38257416416 4000 16742.2578492529 968.505181944769 3585.84014841849
400 567.928311695629 4860.05870399624 2000 10101.6765396406 400 766.352088926684 4949.28152612228 4000 11902.6516327956 1135.34046263954 3803.310403165
400 610.87378251971 3904.73092025925 2000 9813.10429718494 400 809.674489425019 5641.78934509025 4000 11143.0282356152 1135.44291793689 4367.30547962314
400 613.620180487646 5310.6163276291 2000 8542.58121538981 400 596.910707546745 5397.04719297449 4000 11261.5498422554 846.042538171296 3958.40228627565
400 581.137276243477 5455.43971996775 2000 10744.2165015807 400 744.20909586134 5546.70347453768 4000 11316.7954349404 1035.73705083246 4568.67741743052
400 590.94181886243 5287.41622883815 2000 9528.48568246863 400 727.899140428753 5558.28544888091 4000 11788.0339504637 1073.28161823047 3634.70070178749
400 563.784458663942 4264.6740073052 2000 10435.016262635 400 815.61407772602 5292.529482019 4000 12865.5004203155 954.406719391513 4248.34055414022
400 604.985645322416 5450.32760712596 2000 9716.18633161981 400 748.034397610229 6175.575461791 4000 12776.4854942687 890.661401721599 4737.01416853563
400 556.996379038799 4472.45720503868 2000 9598.78872557388 400 662.562373475612 4966.50134531207 4000 12718.2876390539 1112.13262887224 3906.25368172921
400 554.313992828159 5038.94727753183 2000 10293.5623272528 400 597.684932771771 4922.32645805426 4000 11784.0019797696 936.962460021408 3677.00613040519
400 579.497908815002 5370.65400405929 2000 11578.0754988383 400 787.606175835034 6777.69200849883 4000 10725.1831980506 1190.72780082905 4507.06628750916
400 531.715205969365 5241.08402792591 2000 9782.64062890012 400 636.003989304455 5125.35534773184 4000 10868.9887858477 884.188497009021 4053.49550710225
400 552.768842398388 4946.82661654171 2000 11075.0017523465 400 657.742828131775 5828.08698793215 4000 8567.90494406139 940.421636958305 3724.85913097934
400 615.718094942735 5567.73608808319 2000 11966.5673230023 400 587.78490830012 5688.07440591813 4000 10913.6242591715 1179.06988615232 3897.74467153689
400 499.556791703476 5993.02654546886 2000 12413.3582197541 400 787.751531953034 6659.71605137924 4000 10678.2852399787 988.19872838438 3853.63446298751
400 625.722193601158 4991.71747709727 2000 9218.22019828905 400 667.854182453257 6040.31370044739 4000 10479.438745115 930.170258071844 3457.68148958528
400 555.337444910495 6110.4492018645 2000 9747.13893498448 400 612.743548345598 6482.84292099152 4000 13771.9728398298 941.744134037857 3853.71472286574
400 543.23103474041 6128.89122575311 2000 10289.1911528465 400 819.77721049577 6081.80550252625 4000 11705.3561015324 946.680391735483 4980.45426324422
400 583.168163727669 6030.41235134306 2000 12123.2001351067 400 683.196512476063 6265.96722123933 4000 12116.4640344215 804.793549511832 3488.00664469545
400 635.128035612407 4603.10982005853 2000 11155.0228697117 400 765.892238567581 6566.45618062647 4000 11742.9649019768 1026.48992914332 4054.11279694889
400 608.977788549347 5064.43851624712 2000 12482.9936195479 400 779.914137741479 5055.56934656583 4000 8239.26140180221 998.475654184862 4572.44913295674
400 582.545970407585 4300.04148782939 2000 11591.6617154147 400 768.897615145048 5371.63047627231 4000 8460.23936659353 957.579380276896 4462.66788709136
400 651.771040666544 5351.60101980984 2000 10424.9488227673 400 699.603999614836 6466.92222918862 4000 10382.6022594436 1059.62097357992 4148.20123333721
400 649.721243298347 3849.71738644632 2000 10279.6825888097 400 659.75678592703 5762.29934703818 4000 9722.66086348512 1042.50059219673 3770.9814996575
400 642.123282839383 5553.1787212883 2000 9888.17661980042 400 782.09959812451 6355.64934464532 4000 8503.44992726122 1093.39729063607 4063.9499891201
400 566.556781493872 4487.68168007127 2000 11467.4554105506 400 734.056376354721 6401.01528974159 4000 11975.3492067687 908.339143972627 3934.89771936664
400 609.323797850143 4015.56235297156 2000 10518.2794357852 400 680.175099026819 7625.6671941574 4000 12731.8518496815 1076.80659573206 3985.71837423818
400 631.489333482778 4666.6840233329 2000 12846.1479341759 400 656.621335988468 8017.40669162777 4000 9520.11326720337 1013.03883329164 3613.69693142864
400 610.667651532862 3978.18564334774 2000 10750.866419069 400 681.232809810118 4685.42531057928 4000 10001.0726256002 1031.2883102764 3886.74352655304
400 486.445946446231 5782.73800253077 2000 10787.424666231 400 680.664199248857 6246.12783248801 4000 12513.1710693722 847.595343036651 4232.55287872074
400 529.432985106932 4285.23422622422 2000 10721.0229308636 400 720.177909180675 5453.8148793302 4000 12038.2020463832 898.081957604628 3921.09957300089
400 624.818938500578 4987.97836733891 2000 10592.2770510949 400 767.830483849191 6026.29367597154 4000 10307.2093555053 1121.71470354949 3881.17289608229
400 574.38153785459 5889.69010313973 2000 9639.96117720681 400 824.62210409985 6264.75419335521 4000 10690.6482326386 1214.02329622569 3952.90496054771
400 611.243678231411 4592.80030679809 2000 10775.9500035537 400 685.082607395232 4968.3766918735 4000 10267.3159136225 961.536283244683 3833.61290140544
400 633.984957306249 6188.57818848754 2000 9542.80233274913 400 747.590929553204 6111.70501248376 4000 13153.1673321318 994.48272408289 2887.02046793907
400 555.005124093026 4974.75911614664 2000 8700.12691497671 400 676.704822642621 5799.16265903398 4000 11988.1451838314 874.7682563852 3795.43161310613
400 596.639588443297 5572.8621941829 2000 10076.6879400793 400 755.792030880915 6635.60614356744 4000 8621.62499043823 1012.12144275565 3309.06111079155
400 676.0111673466 6429.64285370651 2000 10960.9871185881 400 718.451640111724 5846.65131971208 4000 9532.97797928213 1097.76987840855 4001.29235788873
400 542.555714735928 3166.98850033369 2000 9209.64732004393 400 716.146932437544 5282.53906989408 4000 10851.1455934519 895.409535525593 3984.06066510903
400 647.080993531813 4182.38339272303 2000 9696.19681417373 400 657.691991349722 6489.68012594718 4000 7906.13293826523 1058.85591281423 3573.44459840307
400 591.099252740874 3976.1694840595 2000 11325.9004809911 400 704.209689546302 6593.09494104076 4000 11583.2901809585 964.802207705904 3931.2408282504
400 565.753346138046 6738.22689561785 2000 9957.87733477746 400 672.154184441855 6006.91206096139 4000 9972.71616768612 963.863908821281 4282.50357443258
400 614.967599031116 5354.63808888052 2000 9717.58451355835 400 746.43694735215 5169.53063421766 4000 11381.8670211979 1102.6337658494 4406.25424862024
400 562.296522942561 4239.33400990934 2000 9426.82479518099 400 604.76465589793 5877.2132005486 4000 10508.3099889452 1196.97777160089 3847.50731423727
400 554.65115173963 3381.44778861997 2000 9672.67243342503 400 858.652869038589 6309.98014462668 4000 12382.3691959998 857.488722278048 3870.06184214542
400 579.562606604454 5676.34207163203 2000 10338.7664894715 400 765.654740119924 6800.23584678885 4000 17576.6558923039 928.448318293765 4147.38918201318
400 554.357915365005 4450.06442011471 2000 9651.61556900438 400 645.95028060015 7274.06578603562 4000 12086.1479724593 1146.7655319323 3923.87385608109
400 606.239076362889 3626.59079324913 2000 9935.96151271814 400 763.16452794131 7827.59224513171 4000 12279.6123205904 1118.42540986872 4228.68380060785
400 589.995493818114 4842.33513385881 2000 11225.4581770615 400 778.196305631312 6968.29486412511 4000 9196.28841628601 868.545718787988 3916.35870466628
400 592.362793052687 4507.6765813844 2000 11951.0098861316 400 760.119307864577 5778.86766746913 4000 14443.9659092405 1080.11594266612 4055.45562556562
400 626.508632639835 4814.87934662942 2000 9725.92963861503 400 732.422867254234 5207.22440993697 4000 16900.0637653128 1021.95496642582 4272.1697664735
400 573.36057497066 5437.69967139195 2000 9450.12830486772 400 579.881911938809 5252.98768529589 4000 11866.2578530999 935.461124667069 3825.85086385809
400 584.789202602072 5837.7405048628 2000 11468.8326006651 400 594.688563240301 5637.43864212249 4000 8383.45372341052 1009.81747026985 3851.23499314386
400 583.888822019289 5687.96877933248 2000 9548.10588940762 400 709.216035173863 6077.28808653292 4000 12684.9069970944 1075.75828303438 4183.03865328442
400 580.956060825952 5880.42343728817 2000 9468.59177842955 400 696.523367256211 5680.55772400805 4000 11310.6409478859 917.573665583211 3833.08073151549
400 589.4708429091 4516.37445250069 2000 12763.4203243522 400 625.801553145798 5868.65478512319 4000 8686.41602795579 1025.409385358 3837.25766195998
400 569.236850058061 5672.84865932262 2000 9490.05372787691 400 727.040723874388 7494.66292608245 4000 8732.56677966452 1130.10692946587 3879.1069932583
400 579.688993804552 3657.32325571439 2000 10837.5494588404 400 729.850131744386 5823.89958765721 4000 10219.8220167303 968.957910545535 4311.78290557105
400 558.503745931998 4797.50458543917 2000 10827.8562734485 400 743.891700254295 6042.85150173334 4000 9216.33048615723 1024.17561170604 3824.96577847812
400 638.445116333295 5203.97189358558 2000 9659.39735466964 400 802.203477040128 7094.88024901004 4000 12663.658640238 892.400265117211 4016.58704022771
400 572.361790302628 4819.91618788359 2000 11091.7524665455 400 770.428852403204 6296.43891943775 4000 8693.30823422686 1032.02505906934 4041.23301670693
400 589.160138698431 5088.67959098464 2000 7777.96305948715 400 689.423490550582 6612.06962414212 4000 13933.0888037146 792.024518024849 4219.8200933158
400 638.079774434995 4072.62766660553 2000 9283.49644058734 400 684.23281158875 3929.49615123395 4000 12828.7783606964 985.272904892844 4950.68744184248
400 567.150348891984 3620.07483689394 2000 10610.2083608033 400 587.63551541203 5379.49845294366 4000 8451.02912346539 808.394586644733 3905.06921533972
400 644.191214177579 2981.30698800456 2000 11716.4142666779 400 671.333583964285 4384.7938537103 4000 9829.95798325573 946.115795861292 3475.07202040409
400 615.300680221975 4871.32343241254 2000 11167.3826119084 400 776.744988896151 5266.49129659404 4000 11868.4961965745 997.065712923327 3673.40547446132
400 589.190176007324 5065.56165991039 2000 13106.407700424 400 595.563453256643 5444.02055005216 4000 11738.4453000721 1038.26134886339 3777.54710851574
400 643.674153628702 4982.63739484247 2000 12462.8670649892 400 681.672099567435 5795.79836092737 4000 9533.51076693569 950.15121804806 3932.73922668613
400 590.761024351923 6453.78283896311 2000 9996.75984891216 400 709.52704759386 4903.32249174087 4000 12081.1752313186 987.895872673714 4145.45803994071
400 546.458568524914 5070.55687128472 2000 11182.3913199446 400 649.652275545397 5396.33895774952 4000 10881.3939783908 1011.59828591474 3679.402361291
400 621.344641982939 4186.51388626367 2000 10017.8995059958 400 629.784492243696 5724.15892617148 4000 11234.0636127051 958.658336522401 3581.78176916151
400 571.635380154605 5134.37232592824 2000 9947.16754975805 400 634.408420998359 7115.24803140843 4000 9633.55953008502 1039.5476383454 4006.61248009131
400 620.636883525223 5785.52117222116 2000 10570.8809912522 400 627.152128847189 5569.38582624457 4000 11416.269991363 1075.95053573505 3953.2089897677
400 599.925019466281 3258.35121746624 2000 9180.09999046211 400 621.493461315436 5836.48295577759 4000 9699.33386516624 929.397956251292 3987.27744595866
400 625.969915328255 5667.85589009778 2000 11415.4640044222 400 708.310929757828 5218.10913295945 4000 10031.7616877582 1145.06535995621 4608.09672154487
400 553.960356464738 4589.54013624994 2000 9281.01073681447 400 780.338356259163 7615.21629408357 4000 10916.7512169378 1182.32211980624 3666.07807343596
400 582.218563688368 6065.10826053668 2000 8977.02597906382 400 769.992672004618 7488.37977181731 4000 9998.51548727018 1091.42676414968 4260.7072978068
400 610.181272052496 5053.68332730637 2000 9222.18954045595 400 604.72737114526 4944.46090634035 4000 8973.42810701256 879.279772296462 3796.67723756116
400 634.074307129357 5870.4182089192 2000 11748.0481704825 400 704.89975486981 5754.83917264521 4000 13868.0298496444 1026.84923628632 3666.06458778767
400 635.79212510947 5697.21859835748 2000 9097.0849917445 400 500.124591242695 6080.21003909308 4000 11313.3909543862 969.929006826818 4420.48049228149
400 596.951044312023 4842.35645897789 2000 10193.4858357118 400 672.500172120854 6419.71908927143 4000 10447.2794525425 961.801309316051 4244.70657906208
400 585.477981341406 4207.48692094147 2000 10605.8412121214 400 629.349425166937 5320.02413632485 4000 11028.1483984466 1015.51459557974 4110.42933914397
400 626.533982986468 4577.77190718554 2000 10747.5630448224 400 613.85063274712 5245.15036750627 4000 10840.2635158044 983.343285730886 4038.23383733991
400 600.483480507134 4540.15548024805 2000 9079.20469669925 400 647.879586864784 7685.99384165798 4000 11665.9306248427 975.786056438385 3727.02457836449
400 562.527554331912 5398.02314749102 2000 10704.1473338307 400 603.391490596273 4663.6212842245 4000 10992.018687182 878.024244185701 4123.9786876133
400 591.175465506222 3650.09377582764 2000 10093.9825609207 400 672.553564287879 5465.84405974596 4000 13134.7553585329 1000.99478190065 3509.11168071504
400 620.241334777568 4996.14668472397 2000 10072.5784999498 400 825.126307628879 4910.23863227404 4000 10045.3783866784 962.753549427416 3998.1107079309
400 677.077027039934 4985.64596433833 2000 9758.48813782412 400 744.331946836891 4800.86435717295 4000 9359.58288341103 912.41636499328 4415.96664184168
400 541.034150677396 2949.06797087812 2000 10674.0892922756 400 772.829838108352 6297.20901772292 4000 10633.8982344076 861.246991670016 3800.69242780763
400 681.927340196285 5258.67281735187 2000 10627.1046072436 400 571.843143138802 6476.85601475674 4000 7806.75435860729 876.128768558352 3992.93533585448
400 539.412642260223 5279.8115120481 2000 9872.13021285234 400 712.597869033391 5628.14170056144 4000 10018.8040748467 1071.05980528925 4434.78377752219
400 532.122901421782 5069.36748012875 2000 11658.010885321 400 820.363636114162 7771.63488476482 4000 13081.8157877145 940.423122175016 4045.23173987022
400 636.478980966504 4245.6985653191 2000 9266.87031059765 400 746.001351706825 8671.07185716778 4000 11643.5653639472 1147.5037458912 4055.61739948707
400 641.128730210891 5393.74163084922 2000 8387.55046058624 400 614.405762740569 4463.45199216799 4000 11006.3626848241 1019.27098445115 3588.20648772264
400 560.679082973501 5293.91204413453 2000 10215.0127305514 400 691.334663381901 6931.45071466478 4000 10503.9332854236 891.351503429235 4154.39705943506
400 582.658094419221 5467.41805449341 2000 11556.8279732088 400 715.370057261017 6403.62279766681 4000 9834.58092089611 1156.04892064099 4265.64866144898
400 603.67393282497 4870.14878151625 2000 11220.8577714726 400 615.105488798851 4383.02474611886 4000 12608.9064890477 1009.02612974132 4133.47487298445
400 542.761091954674 5338.44456105411 2000 10957.249161629 400 790.674650313474 6309.51420829834 4000 10555.1366857528 1056.7066436155 3884.06821434625
400 550.433445772373 5227.69528579703 2000 10191.5208735427 400 825.965345481216 5745.08468662444 4000 14090.6456668376 1001.07256693218 3948.49078760541
400 572.286597751881 5132.15423652109 2000 10474.4501406624 400 563.861998529912 6410.67337528869 4000 12351.4287590805 1019.15055804783 4212.76553148453
400 594.826149545514 3958.76026358052 2000 9515.98117315581 400 700.235123498592 6210.72798788579 4000 11019.9426667466 1024.02980408635 3530.33357652094
